# step, loss_train, loss_test, metrics_test
3.115000000000000000e+04 1.249571066942792340e-03 1.531747524635844460e-02 4.600643233314752589e-13 1.077860379200570197e-12 5.979027881122043857e-04 1.391792236146805611e-02 1.249571066942792340e-03 1.531747524635844460e-02 4.600643233314752589e-13 1.077860379200570197e-12 5.979027881122043857e-04 1.391792236146805611e-02
3.150000000000000000e+04 1.249668880466650546e-03 1.531742689005907362e-02 7.541772456265747216e-12 1.385821721986896100e-12 5.979192723400068073e-04 1.391724478215881911e-02 1.249668880466650546e-03 1.531742689005907362e-02 7.541772456265747216e-12 1.385821721986896100e-12 5.979192723400068073e-04 1.391724478215881911e-02
3.185000000000000000e+04 1.250572116686518012e-03 1.531580460060889479e-02 3.043364456261225149e-10 1.457374140741237054e-10 5.979919111628071793e-04 1.391738219449606580e-02 1.250572116686518012e-03 1.531580460060889479e-02 3.043364456261225149e-10 1.457374140741237054e-10 5.979919111628071793e-04 1.391738219449606580e-02
3.220000000000000000e+04 1.249595246756491805e-03 1.531733181036919536e-02 7.250263905364629251e-13 2.180314902873546176e-15 5.976362918115595306e-04 1.391645729843764973e-02 1.249595246756491805e-03 1.531733181036919536e-02 7.250263905364629251e-13 2.180314902873546176e-15 5.976362918115595306e-04 1.391645729843764973e-02
3.255000000000000000e+04 1.249671267069290019e-03 1.531729286210764193e-02 8.075555031436854500e-12 1.842961212067027827e-15 5.976138096887529880e-04 1.391590918488313372e-02 1.249671267069290019e-03 1.531729286210764193e-02 8.075555031436854500e-12 1.842961212067027827e-15 5.976138096887529880e-04 1.391590918488313372e-02
3.290000000000000000e+04 1.249781373093250677e-03 1.531732006658528475e-02 3.310100032824565215e-11 2.745517673961292855e-13 5.976196853382328587e-04 1.391524121584255744e-02 1.249781373093250677e-03 1.531732006658528475e-02 3.310100032824565215e-11 2.745517673961292855e-13 5.976196853382328587e-04 1.391524121584255744e-02
3.325000000000000000e+04 1.251147229924326086e-03 1.531577777922213390e-02 6.982934920214224263e-10 4.742172737539035912e-10 5.975761910313505138e-04 1.391518915526519795e-02 1.251147229924326086e-03 1.531577777922213390e-02 6.982934920214224263e-10 4.742172737539035912e-10 5.975761910313505138e-04 1.391518915526519795e-02
3.360000000000000000e+04 1.249696647186364839e-03 1.531725858599275111e-02 5.947328307769386892e-12 2.888260855821408102e-13 5.973122053966856788e-04 1.391464182661422862e-02 1.249696647186364839e-03 1.531725858599275111e-02 5.947328307769386892e-12 2.888260855821408102e-13 5.973122053966856788e-04 1.391464182661422862e-02
3.395000000000000000e+04 1.249778905040819631e-03 1.531722400527138830e-02 1.735605142349818873e-11 1.922907196983016520e-13 5.972919482070663698e-04 1.391416198600976990e-02 1.249778905040819631e-03 1.531722400527138830e-02 1.735605142349818873e-11 1.922907196983016520e-13 5.972919482070663698e-04 1.391416198600976990e-02
3.430000000000000000e+04 1.249900050373953676e-03 1.531725472765258986e-02 4.961226549067961606e-11 1.648471757897587772e-13 5.973167796053533351e-04 1.391354084429255109e-02 1.249900050373953676e-03 1.531725472765258986e-02 4.961226549067961606e-11 1.648471757897587772e-13 5.973167796053533351e-04 1.391354084429255109e-02
3.465000000000000000e+04 1.257300104843037071e-03 1.534392358294297577e-02 1.083234342478951697e-08 4.216692565284324305e-09 5.965225473860436564e-04 1.388727224647742266e-02 1.257300104843037071e-03 1.534392358294297577e-02 1.083234342478951697e-08 4.216692565284324305e-09 5.965225473860436564e-04 1.388727224647742266e-02
3.500000000000000000e+04 1.249823488893201696e-03 1.531718089762002834e-02 1.196076508586093609e-11 5.093078348158473208e-13 5.970120712519745446e-04 1.391308937027486287e-02 1.249823488893201696e-03 1.531718089762002834e-02 1.196076508586093609e-11 5.093078348158473208e-13 5.970120712519745446e-04 1.391308937027486287e-02
