t,B1,Bn,Bm
2.9203652688501176,0.9242597480122975,1.0411435533728073,0.9817816235648581
2.9752066115702482,0.9239883577545157,1.0418106995340257,0.9814440468010726
3.030558106315682,0.923726954112108,1.0424826584302742,0.9811034961624611
3.0864197530864197,0.9234753503943683,1.043159436125998,0.9807599761518163
3.1427915518824614,0.9232333586018234,1.0438410387137884,0.9804134913103687
3.199673502703806,0.9230007884526553,1.0445274723957507,0.9800640462176743
3.2570656055504545,0.9227774511425624,1.0452187431698665,0.9797116454917778
3.314967860422406,0.9225631604045995,1.0459148567416767,0.9793562937892161
3.373380267319662,0.9223577279132978,1.046615818907947,0.9789979958046885
3.4323028262422204,0.9221609656308214,1.0473216353610044,0.9786367562711376
3.4917355371900825,0.9219726892959711,1.048032311397684,0.978272579959905
3.551678400163249,0.9217927136454577,1.0487478523182958,0.9779054716803697
3.612131415161718,0.9216208535560406,1.0494682633314434,0.9775354362799558
3.6730945821854917,0.92145692742293,1.0501935492721768,0.9771624786442938
3.734567901234568,0.921300753997836,1.0509237148660608,0.9767866036969421
3.7965513723089477,0.9211521523819582,1.0516587647299094,0.9764078163993194
3.859044995408632,0.9210109447761078,1.052398703142378,0.9760261217508233
3.922048770533619,0.9208769546188726,1.0531435341995308,0.9756415247886323
3.9855626976839105,0.9207500060898213,1.0538932618564643,0.9752540305876004
4.049586776859505,0.9206299270399885,1.0546478896828342,0.9748636442603945
4.114121008060402,0.920516546522158,1.0554074210691882,0.9744703709572416
4.179165391286603,0.9204096939639392,1.0561718592961626,0.9740742158657921
4.244719926538109,0.9203091996980429,1.0569412074903812,0.9736751842110825
4.310784613814916,0.9202149003819052,1.057715468172162,0.9732732812558685
4.377359453117029,0.9201266337155255,1.0584946436966767,0.9728685123001453
4.444444444444445,0.9200442379814227,1.0592787362925327,0.9724608826810307
4.512039587797164,0.9199675533132314,1.0600677479560383,0.9720503977727822
4.580144883175186,0.9198964251826487,1.0608616801602517,0.9716370629869886
4.648760330578512,0.9198306998541704,1.0616605342346568,0.9712208837721255
4.717885930007143,0.9197702249622537,1.062464311317164,0.9708018656135152
4.787521681461075,0.9197148510775731,1.063273012223515,0.9703800140333695
4.857667584940312,0.91966443314627,1.064086637327294,0.9699553345908211
4.928323640444853,0.919618826960358,1.0649051868548494,0.9695278328815393
4.999489847974698,0.9195778902080123,1.0657286607977894,0.9690975145377267
5.071166207529844,0.9195414848212137,1.0665570587171171,0.9686643852282387
5.143352719110295,0.9195094752552236,1.06739037988712,0.9682284506583366
5.216049382716051,0.9194817276393955,1.0682286233664888,0.9677897165695178
5.289256198347107,0.9194581107728537,1.0690717879153682,0.9673481887395118
5.362973166003469,0.9194384975072261,1.0699198718800813,0.9669038729823105
5.437200285685135,0.9194227623627949,1.0707728733924322,0.9664567751478528
5.511937557392105,0.919410782131599,1.0716307903195494,0.9660069011219811
5.587184981124375,0.9194024379194484,1.072493620093534,0.9655542568265401
5.662942556881951,0.9193976129313015,1.073361359896658,0.9650988482190619
5.739210284664831,0.9193961920360239,1.0742340066979377,0.9646406812926229
5.815988164473013,0.919398061869676,1.075111557244728,0.964179762075751
5.893276196306499,0.919403113013744,1.0759940078809864,0.9637160966325397
5.97107438016529,0.9194112411556375,1.076881354450555,0.9632496910626615
6.049382716049382,0.9194223423975175,1.0777735926892629,0.9627805515007919
6.128201203958779,0.9194363149207057,1.0786707180861188,0.9623086841166699
6.2075298438934805,0.9194530594495558,1.0795727258447898,0.9618340951150394
6.287368635853485,0.919472481719885,1.0804796106776133,0.9613567907357972
6.367717579838792,0.919494488657982,1.0813913671250464,0.9608767772534873
6.448576675849403,0.9195189891173836,1.082307989494352,0.9603940609772671
6.529945923885319,0.9195458941128559,1.0832294718402875,0.9599086482508211
6.611825323946535,0.9195751191248636,1.0841558077728037,0.9594205454524991
6.694214876033058,0.9196065813429818,1.0850869906876024,0.9589297589949055
6.777114580144884,0.9196401997105323,1.0860230137626512,0.95843629532479
6.860524436282013,0.9196758951980482,1.0869638699355788,0.9579401609229639
6.944444444444444,0.919713592769901,1.087909551739587,0.9574413623044087
7.028874604632181,0.9197532192986404,1.0888600514779778,0.9569399060179244
7.113814916845221,0.9197947033558416,1.089815361241883,0.9564357986459889
7.1992653810835625,0.9198379755066413,1.0907754728859016,0.9559290468046747
7.28522599734721,0.9198829697157741,1.091740377910856,0.955419657143693
7.371696765636161,0.9199296217472716,1.092710067597779,0.954907636346091
7.4586776859504145,0.9199778690380055,1.093684533018735,0.9543929911281168
7.54616875828997,0.9200276510467194,1.0946637650079116,0.9538757282391411
7.634169982654831,0.9200789107095148,1.0956477540402392,0.9533558544617086
7.722681359044997,0.9201315920702433,1.096636490429686,0.952833376611135
7.811702887460463,0.9201856405707776,1.0976299643052618,0.9523083015354193
7.901234567901235,0.9202410030080987,1.0986281656148698,0.9517806361151147
7.99127640036731,0.9202976279641798,1.099631084089642,0.9512503872632573
8.081828384858689,0.9203554688589104,1.1006387089890537,0.9507175619256112
8.17289052137537,0.9204144793916079,1.101651029482175,0.950182167079991
8.264462809917356,0.92047461441521,1.1026680345748807,0.9496442097362419
8.356545250484645,0.9205358300873399,1.1036897130974948,0.9491036969361305
8.449137843077237,0.9205980844198793,1.1047160536591305,0.9485606357532856
8.542240587695133,0.9206613387867071,1.105747044521946,0.9480150332932561
8.635853484338334,0.9207255549136374,1.1067826738530049,0.9474668966930102
8.729976533006838,0.9207906956933142,1.1078229296564448,0.9469162331209068
8.824609733700642,0.9208567251072377,1.1088677997802743,0.946363049776555
8.919753086419753,0.9209236093107598,1.1099172718259624,0.9458073538908195
9.015406591164169,0.9209913165307828,1.1109713331572728,0.9452491527256757
9.111570247933884,0.9210598154030974,1.1120299710395198,0.944688453573869
9.208244056728905,0.921129075580867,1.1130931725889956,0.944125263758858
9.30542801754923,0.9211990677349343,1.114160924773229,0.9435595906346806
9.403122130394857,0.9212697650989229,1.1152332142821162,0.9429914415860183
9.501326395265789,0.9213411416625072,1.1163100276792373,0.9424208240278289
9.600040812162025,0.9214131721352442,1.1173913514051683,0.9418477454052065
9.699265381083565,0.9214858321016681,1.1184771717648103,0.9412722131932657
9.799000102030405,0.9215590984772958,1.1195674748895628,0.940694234897062
9.899244975002551,0.9216329497607738,1.1206622467165428,0.9401138180514869
10.000000000000002,0.9217073648582373,1.1217614730871537,0.9395309702209781
