59500 [5.29e-04, 1.00e-01, 1.28e+00, 9.76e-01, 9.76e-05, 1.01e+00]
60200 [4.56e-04, 1.02e-01, 1.28e+00, 9.76e-01, 1.03e-04, 1.01e+00]
60900 [5.07e-04, 1.03e-01, 1.28e+00, 9.77e-01, 1.06e-04, 1.01e+00]
61600 [4.59e-04, 1.05e-01, 1.27e+00, 9.77e-01, 1.19e-04, 1.01e+00]
62300 [4.53e-04, 1.07e-01, 1.27e+00, 9.77e-01, 1.15e-04, 1.01e+00]
63000 [4.67e-04, 1.08e-01, 1.27e+00, 9.78e-01, 9.90e-05, 1.01e+00]
63700 [5.73e-04, 1.10e-01, 1.27e+00, 9.79e-01, 9.58e-05, 1.01e+00]
64400 [4.30e-04, 1.12e-01, 1.27e+00, 9.79e-01, 1.06e-04, 1.01e+00]
65100 [4.59e-04, 1.14e-01, 1.27e+00, 9.79e-01, 1.03e-04, 1.01e+00]
65800 [4.66e-04, 1.16e-01, 1.26e+00, 9.79e-01, 1.09e-04, 1.01e+00]
66500 [4.55e-04, 1.18e-01, 1.26e+00, 9.80e-01, 1.10e-04, 1.01e+00]
67200 [4.62e-04, 1.20e-01, 1.26e+00, 9.80e-01, 1.04e-04, 1.01e+00]
67900 [5.06e-04, 1.22e-01, 1.26e+00, 9.80e-01, 1.07e-04, 1.01e+00]
68600 [5.77e-04, 1.25e-01, 1.26e+00, 9.81e-01, 9.96e-05, 1.01e+00]
69300 [5.42e-04, 1.28e-01, 1.25e+00, 9.81e-01, 1.86e-05, 1.01e+00]
70000 [4.45e-04, 1.30e-01, 1.25e+00, 9.82e-01, 1.07e-04, 1.01e+00]
