55300 [8.28e-05, 3.31e-01, 1.15e+00, 9.88e-01, 3.23e-05, 1.00e+00]
56000 [2.26e-04, 3.50e-01, 1.14e+00, 9.88e-01, 3.02e-06, 1.00e+00]
56700 [1.26e-04, 3.71e-01, 1.13e+00, 9.88e-01, 1.51e-06, 1.00e+00]
57400 [2.11e-04, 3.94e-01, 1.12e+00, 9.88e-01, 6.60e-05, 9.99e-01]
58100 [8.27e-05, 4.16e-01, 1.11e+00, 9.88e-01, 9.19e-06, 1.00e+00]
58800 [1.86e-04, 4.36e-01, 1.11e+00, 9.88e-01, 4.54e-05, 1.00e+00]
59500 [3.75e-05, 4.54e-01, 1.10e+00, 9.87e-01, 3.32e-05, 1.00e+00]
60200 [1.37e-04, 4.70e-01, 1.10e+00, 9.87e-01, 7.65e-06, 1.00e+00]
60900 [2.19e-04, 4.85e-01, 1.09e+00, 9.87e-01, 9.20e-06, 1.00e+00]
61600 [5.59e-05, 4.98e-01, 1.09e+00, 9.88e-01, 7.16e-06, 1.00e+00]
62300 [2.31e-04, 5.10e-01, 1.08e+00, 9.88e-01, 7.24e-07, 1.00e+00]
63000 [1.22e-04, 5.20e-01, 1.08e+00, 9.88e-01, 8.43e-05, 1.00e+00]
63700 [1.75e-04, 5.30e-01, 1.08e+00, 9.88e-01, 1.98e-06, 1.00e+00]
64400 [1.32e-04, 5.38e-01, 1.08e+00, 9.89e-01, 7.15e-06, 1.00e+00]
65100 [1.69e-04, 5.46e-01, 1.07e+00, 9.89e-01, 1.07e-05, 1.00e+00]
65800 [1.58e-04, 5.53e-01, 1.07e+00, 9.89e-01, 9.31e-05, 1.00e+00]
66500 [4.31e-05, 5.60e-01, 1.07e+00, 9.89e-01, 7.92e-05, 1.00e+00]
67200 [1.15e-04, 5.66e-01, 1.07e+00, 9.89e-01, 8.13e-05, 1.00e+00]
67900 [2.49e-05, 5.72e-01, 1.07e+00, 9.90e-01, 5.94e-05, 1.00e+00]
68600 [1.86e-04, 5.78e-01, 1.07e+00, 9.90e-01, 5.32e-06, 1.00e+00]
69300 [2.00e-04, 5.84e-01, 1.06e+00, 9.90e-01, 3.17e-06, 1.00e+00]
70000 [1.88e-04, 5.89e-01, 1.06e+00, 9.90e-01, 2.56e-06, 1.00e+00]
