147000 [1.80e-03, 1.96e-02, 2.38e-06, 1.46e-05, 1.26e-03, 5.21e-05, 5.87e-06, 6.50e-05, 1.26e-02, 1.21e-02, 1.19e-02, 1.71e-02]
150000 [1.02e-02, 1.96e-02, 4.03e-03, 4.23e-05, 8.22e-03, 3.07e-05, 8.38e-07, 3.48e-05, 1.90e-02, 1.49e-02, 9.15e-02, 7.33e-02]
153000 [1.53e-02, 1.94e-02, 7.32e-03, 4.07e-05, 6.19e-03, 5.07e-05, 1.43e-06, 5.43e-05, 2.33e-02, 1.73e-02, 9.21e-02, 7.52e-02]
156000 [1.66e-02, 1.95e-02, 3.19e-03, 5.25e-05, 7.01e-03, 5.15e-05, 6.71e-06, 5.15e-05, 2.52e-02, 1.81e-02, 1.02e-01, 8.28e-02]
159000 [1.33e-02, 1.96e-02, 4.90e-03, 4.99e-05, 8.13e-03, 5.01e-05, 2.42e-05, 5.01e-05, 2.50e-02, 1.81e-02, 1.03e-01, 8.35e-02]
162000 [1.22e-02, 1.96e-02, 5.33e-03, 5.00e-05, 8.34e-03, 4.99e-05, 4.54e-05, 4.98e-05, 2.51e-02, 1.82e-02, 1.03e-01, 8.35e-02]
165000 [1.14e-02, 1.95e-02, 6.24e-03, 4.91e-05, 7.79e-03, 4.97e-05, 4.72e-05, 4.98e-05, 2.51e-02, 1.82e-02, 1.03e-01, 8.33e-02]
168000 [4.21e-03, 2.00e-02, 5.89e-05, 1.68e-05, 6.29e-03, 5.02e-05, 6.98e-05, 6.19e-05, 1.88e-02, 1.48e-02, 2.22e-02, 2.30e-02]
171000 [8.58e-03, 1.88e-02, 1.93e-05, 3.46e-05, 1.00e-02, 3.88e-05, 1.54e-05, 3.84e-05, 2.61e-02, 1.78e-02, 8.84e-02, 7.19e-02]
174000 [9.50e-03, 1.91e-02, 1.76e-05, 3.64e-05, 6.06e-03, 4.14e-05, 1.16e-05, 4.38e-05, 2.68e-02, 1.89e-02, 8.90e-02, 7.32e-02]
177000 [6.06e-05, 7.77e-03, 8.92e-04, 1.55e-05, 6.94e-04, 1.01e-03, 1.76e-04, 3.27e-04, 8.49e-04, 5.21e-03, 6.59e-03, 6.18e-03]
180000 [9.70e-03, 1.98e-02, 1.52e-03, 7.91e-05, 7.53e-03, 2.13e-05, 6.27e-07, 2.63e-05, 2.44e-02, 1.74e-02, 7.30e-02, 6.08e-02]
183000 [8.86e-03, 1.93e-02, 3.21e-03, 4.73e-05, 1.03e-02, 5.08e-05, 1.11e-06, 5.34e-05, 2.56e-02, 1.84e-02, 7.35e-02, 6.15e-02]
186000 [1.13e-02, 1.94e-02, 2.61e-05, 5.16e-05, 1.26e-02, 4.86e-05, 6.26e-06, 5.03e-05, 2.69e-02, 1.89e-02, 7.52e-02, 6.29e-02]
189000 [1.25e-02, 1.95e-02, 1.87e-05, 3.96e-05, 1.16e-02, 3.84e-05, 2.98e-05, 4.71e-05, 2.60e-02, 1.86e-02, 7.78e-02, 6.49e-02]
192000 [1.14e-02, 1.95e-02, 2.68e-06, 4.14e-05, 1.23e-02, 4.53e-05, 1.46e-05, 4.54e-05, 2.58e-02, 1.84e-02, 8.05e-02, 6.68e-02]
195000 [1.19e-02, 1.94e-02, 1.04e-05, 4.40e-05, 1.30e-02, 4.68e-05, 2.85e-05, 4.90e-05, 2.58e-02, 1.84e-02, 7.86e-02, 6.53e-02]
198000 [2.73e-05, 2.04e-02, 3.41e-03, 1.27e-04, 3.73e-03, 6.29e-05, 2.41e-05, 5.49e-05, 1.61e-05, 6.24e-03, 4.82e-05, 3.49e-05]
201000 [5.79e-03, 1.98e-02, 9.04e-06, 4.46e-05, 1.72e-02, 4.41e-05, 9.69e-04, 4.98e-05, 2.17e-02, 1.62e-02, 6.39e-02, 5.36e-02]
204000 [9.06e-03, 1.95e-02, 3.40e-05, 2.07e-05, 1.25e-02, 1.58e-05, 2.89e-05, 3.97e-05, 2.47e-02, 1.79e-02, 5.59e-02, 4.81e-02]
207000 [1.30e-02, 1.96e-02, 2.91e-06, 5.47e-05, 1.05e-02, 5.08e-05, 7.27e-06, 5.56e-05, 2.59e-02, 1.84e-02, 4.84e-02, 4.26e-02]
210000 [1.43e-02, 1.95e-02, 1.34e-05, 4.25e-05, 1.05e-02, 3.72e-05, 1.56e-05, 5.00e-05, 2.56e-02, 1.82e-02, 4.60e-02, 4.08e-02]
213000 [3.03e-05, 1.63e-02, 4.97e-03, 2.37e-05, 4.97e-06, 2.95e-04, 7.10e-05, 1.21e-05, 3.28e-05, 5.50e-03, 8.42e-05, 9.69e-06]
216000 [1.89e-02, 1.99e-02, 1.22e-05, 2.10e-05, 1.02e-02, 2.76e-05, 1.37e-05, 4.69e-05, 2.21e-02, 1.59e-02, 3.91e-02, 3.48e-02]
219000 [1.43e-02, 1.97e-02, 2.92e-05, 4.29e-05, 1.24e-02, 3.58e-05, 1.24e-06, 4.82e-05, 2.32e-02, 1.71e-02, 4.90e-02, 4.28e-02]
222000 [1.75e-02, 1.94e-02, 2.39e-05, 4.14e-05, 8.75e-03, 3.95e-05, 2.02e-05, 4.99e-05, 2.58e-02, 1.82e-02, 5.50e-02, 4.76e-02]
225000 [1.42e-02, 1.95e-02, 1.79e-05, 4.75e-05, 1.10e-02, 4.54e-05, 7.12e-06, 5.18e-05, 2.57e-02, 1.82e-02, 5.87e-02, 5.04e-02]
228000 [1.30e-02, 1.96e-02, 7.44e-06, 4.19e-05, 1.15e-02, 3.85e-05, 6.77e-06, 4.90e-05, 2.57e-02, 1.83e-02, 5.89e-02, 5.05e-02]
231000 [1.23e-02, 1.95e-02, 2.24e-05, 3.27e-05, 1.20e-02, 2.84e-05, 2.11e-05, 4.52e-05, 2.56e-02, 1.83e-02, 5.88e-02, 5.05e-02]
234000 [1.19e-02, 1.95e-02, 2.44e-05, 3.18e-05, 1.22e-02, 2.80e-05, 2.16e-05, 4.47e-05, 2.56e-02, 1.83e-02, 5.88e-02, 5.05e-02]
237000 [1.21e-02, 1.92e-02, 3.57e-05, 5.12e-05, 1.24e-02, 5.09e-05, 3.89e-05, 5.55e-05, 2.57e-02, 1.83e-02, 5.87e-02, 5.04e-02]
240000 [4.07e-05, 1.72e-02, 5.05e-03, 1.23e-05, 2.09e-05, 3.54e-05, 9.20e-05, 2.37e-05, 4.33e-05, 5.20e-03, 1.05e-04, 1.19e-05]
243000 [9.21e-04, 4.12e-03, 1.28e-03, 3.51e-04, 2.52e-03, 1.80e-06, 3.53e-05, 4.69e-04, 3.37e-05, 4.09e-03, 3.10e-05, 3.51e-03]
246000 [1.41e-02, 1.86e-02, 4.57e-03, 2.25e-05, 7.40e-06, 3.92e-05, 9.17e-06, 4.20e-05, 1.74e-02, 1.36e-02, 6.66e-02, 5.43e-02]
249000 [2.42e-02, 1.95e-02, 6.73e-03, 4.23e-05, 1.77e-03, 4.65e-05, 4.33e-06, 4.63e-05, 2.22e-02, 1.64e-02, 6.95e-02, 5.80e-02]
252000 [1.65e-02, 1.92e-02, 9.37e-03, 4.60e-05, 3.02e-03, 5.33e-05, 2.44e-05, 4.91e-05, 2.58e-02, 1.82e-02, 9.31e-02, 7.58e-02]
255000 [1.01e-02, 1.94e-02, 1.19e-02, 5.16e-05, 3.22e-03, 5.20e-05, 1.08e-05, 5.14e-05, 2.57e-02, 1.83e-02, 1.02e-01, 8.23e-02]
258000 [5.58e-05, 1.79e-02, 7.76e-05, 5.69e-05, 1.61e-03, 8.79e-05, 1.24e-04, 1.07e-04, 2.46e-03, 6.83e-03, 1.84e-02, 1.86e-02]
261000 [8.34e-03, 2.02e-02, 5.86e-03, 4.60e-05, 8.09e-03, 4.00e-05, 1.14e-04, 3.62e-05, 2.06e-02, 1.58e-02, 8.63e-02, 7.04e-02]
264000 [1.17e-02, 1.94e-02, 8.94e-03, 4.04e-05, 7.13e-03, 4.64e-05, 8.92e-07, 4.75e-05, 2.36e-02, 1.73e-02, 9.09e-02, 7.42e-02]
267000 [1.10e-02, 1.93e-02, 8.61e-03, 5.42e-05, 5.35e-03, 5.00e-05, 4.28e-06, 5.00e-05, 2.59e-02, 1.84e-02, 9.71e-02, 7.89e-02]
270000 [5.93e-03, 1.95e-02, 1.33e-02, 4.54e-05, 5.20e-03, 4.84e-05, 1.98e-05, 4.85e-05, 2.53e-02, 1.83e-02, 1.02e-01, 8.25e-02]
273000 [5.26e-03, 1.95e-02, 1.39e-02, 4.27e-05, 5.19e-03, 4.84e-05, 3.00e-05, 4.75e-05, 2.52e-02, 1.82e-02, 1.03e-01, 8.30e-02]
276000 [5.27e-03, 1.95e-02, 1.42e-02, 4.87e-05, 4.97e-03, 5.02e-05, 3.84e-05, 4.94e-05, 2.50e-02, 1.82e-02, 1.02e-01, 8.29e-02]
279000 [5.87e-03, 1.95e-02, 1.44e-02, 4.80e-05, 4.34e-03, 5.00e-05, 3.60e-05, 4.93e-05, 2.50e-02, 1.82e-02, 1.02e-01, 8.29e-02]
282000 [6.48e-03, 1.95e-02, 1.45e-02, 4.08e-05, 3.71e-03, 4.71e-05, 2.75e-05, 4.69e-05, 2.50e-02, 1.82e-02, 1.03e-01, 8.30e-02]
285000 [6.82e-03, 1.95e-02, 1.45e-02, 4.75e-05, 3.39e-03, 5.05e-05, 1.63e-05, 5.05e-05, 2.50e-02, 1.82e-02, 1.03e-01, 8.30e-02]
288000 [6.96e-03, 1.95e-02, 1.47e-02, 4.56e-05, 3.31e-03, 4.91e-05, 2.15e-05, 4.92e-05, 2.50e-02, 1.82e-02, 1.03e-01, 8.30e-02]
291000 [5.14e-05, 9.19e-04, 1.75e-03, 6.52e-06, 7.15e-07, 4.96e-07, 1.25e-03, 1.10e-03, 1.17e-06, 3.50e-03, 4.75e-02, 3.83e-02]
294000 [4.69e-03, 2.12e-02, 1.75e-03, 3.67e-05, 5.59e-03, 3.79e-05, 4.16e-04, 3.82e-05, 1.66e-02, 1.39e-02, 6.82e-02, 5.71e-02]
297000 [5.56e-03, 2.05e-02, 8.33e-03, 3.70e-05, 1.34e-02, 3.28e-05, 1.86e-03, 3.30e-05, 2.07e-02, 1.60e-02, 8.70e-02, 7.08e-02]
300000 [1.02e-02, 1.95e-02, 6.31e-03, 4.03e-05, 9.33e-03, 4.85e-05, 1.10e-06, 5.01e-05, 2.52e-02, 1.82e-02, 9.26e-02, 7.56e-02]
